"ID","year","sw","race","sex","industry","occupation","ghealth","mental.pc.index","precarious","education","income","spouse.exist","child.exist","urban","union","spouse.precarious","injill","Lz","lag.ghealth","lag.precarious","lag.Lz","lag.mental.pc.index","precarious_dummy","region","age","marriage","nchild","hourly"
"7940","2011","18.9092646510691","1","1","15","transportation","0.361562931136014","0.243583698931447","0.0781710432185235","-0.246826354059456","0.21968203485009","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.079101569979582","1.50242494992092","0.344132985314097",NA,NA,"0.232899341572067","-0.542479697931841","0.304664755964922","-0.946790045294711","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7940","2013","18.4926584824726","1","1",NA,NA,NA,NA,NA,NA,NA,"-0.879985972316203","-0.895961232396951",NA,NA,"-0.243442464796621",NA,NA,"0.344132985314097","0.00797349409145371","1.40765241075721","0.232899341572067",NA,NA,"-0.311065516426662","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7940","2015","18.2782","1","1","15","transportation","1.37945187078737","0.243583698931447",NA,"-0.246826354059456",NA,"-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855",NA,NA,NA,NA,NA,NA,"0.304664755964922","0.324659012441388","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7940","2017","18.2782","1","1",NA,NA,"1.37945187078737","0.243583698931447",NA,"-0.246826354059456",NA,"-0.879985972316203","-0.895961232396951","0.469341430692745",NA,"-0.243442464796621","-0.720709871766855",NA,"1.36329358551881",NA,NA,"0.232899341572067",NA,"0.304664755964922","0.960383541309437","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7940","2019","18.2782","1","1",NA,NA,"1.37945187078737","0.243583698931447",NA,"-0.246826354059456",NA,"-0.879985972316203","-0.895961232396951","0.469341430692745",NA,"-0.243442464796621","-0.720709871766855",NA,"1.36329358551881",NA,NA,"0.232899341572067",NA,"0.304664755964922","1.59610807017749","-0.687833767436667","1.33626863474131","-0.201325150617104"
"7941","2011","14.6893479732529","1","2","12","management","0.361562931136014","0.243583698931447","0.0781710432185235","-0.246826354059456","0.207867007996675","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.079101569979582","1.50242494992092","1.36329358551881",NA,NA,"0.232899341572067","-0.542479697931841","0.304664755964922","-0.628927780860686","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7941","2013","14.5985604759481","1","2","12","management","1.37945187078737","0.243583698931447",NA,"-0.246826354059456",NA,"-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855",NA,"0.344132985314097","0.00797349409145371","1.40765241075721","0.232899341572067",NA,"0.304664755964922","0.00679674800736314","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7941","2019","16.7168","1","2",NA,NA,NA,NA,NA,NA,NA,"-0.879985972316203","-0.895961232396951",NA,NA,"-0.243442464796621",NA,NA,NA,NA,NA,NA,NA,NA,"1.91397033461151","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7942","2011","17.8583004224973","1","2","13","executive","-0.656326008515344","0.243583698931447","0.0781710432185235","-0.246826354059456","0.490333052703171","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","1.84572333538224","-0.0557942612733793","1.36329358551881",NA,NA,"0.232899341572067","-0.542479697931841","0.304664755964922","-1.26465230972874","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7942","2013","17.8940643916705","1","2","13","executive","0.361562931136014","0.243583698931447","-1.15066991292818","-0.246826354059456",NA,"-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","1.20411503359496","-0.804177641310145","-0.675027614890621","0.00797349409145371","-0.112942119742741","0.232899341572067","-0.542479697931841","0.304664755964922","-0.628927780860686","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7942","2015","19.8803","1","2","13","executive","1.37945187078737","0.243583698931447","-1.15066991292818","1.00107728154508","0.524191572517373","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.079101569979582","-0.804177641310145","0.344132985314097","-1.20408719763077","-0.843255073289731","0.232899341572067","-0.542479697931841","0.304664755964922","0.00679674800736314","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7942","2017","18.3056540892821","1","2","13","executive","0.361562931136014","0.243583698931447",NA,"1.00107728154508","0.633384487322594","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","1.84572333538224",NA,"1.36329358551881","-1.20408719763077","-0.843255073289731","0.232899341572067",NA,"0.304664755964922","0.642521276875413","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7942","2019","17.8679462587626","1","2","13","executive","1.37945187078737","0.243583698931447","-1.15066991292818","1.00107728154508","0.676330350794359","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855","-0.804177641310145","0.344132985314097",NA,NA,"0.232899341572067","-0.542479697931841","0.304664755964922","1.27824580574346","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7943","2011","18.2782","1","1",NA,NA,"1.37945187078737","0.243583698931447",NA,"-0.246826354059456",NA,"-0.879985972316203","-0.895961232396951","0.469341430692745",NA,"-0.243442464796621","0.562506731807691",NA,"1.36329358551881",NA,NA,"0.232899341572067",NA,"0.304664755964922","-0.946790045294711","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7943","2013","18.2782","1","1","13","transportation","0.361562931136014","0.243583698931447",NA,"-0.246826354059456","-0.13720874675349","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855",NA,"1.36329358551881",NA,NA,"0.232899341572067",NA,"0.304664755964922","-0.311065516426662","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7943","2015","16.51199745456","1","1","12","installation","0.361562931136014","0.243583698931447",NA,"0.501915827303265","-0.426354161862496","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855",NA,"0.344132985314097",NA,NA,"0.232899341572067",NA,"0.304664755964922","0.324659012441388","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7943","2017","18.9001779121822","1","1","12","mathematical","0.361562931136014","0.243583698931447",NA,"0.501915827303265","0.133439164585467","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855",NA,"0.344132985314097",NA,NA,"0.232899341572067",NA,"0.304664755964922","0.960383541309437","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7943","2019","16.3453061044878","1","1","12","mathematical","0.361562931136014","0.243583698931447",NA,"0.501915827303265","0.319434818996213","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855",NA,"0.344132985314097",NA,NA,"0.232899341572067",NA,"0.304664755964922","1.59610807017749","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7944","2011","19.2613735005143","1","1","14","food","0.361562931136014","0.243583698931447","0.0781710432185235","-0.246826354059456","-0.210600671753944","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.079101569979582","-0.620332538212181","-0.675027614890621",NA,NA,"0.232899341572067","-0.542479697931841","0.304664755964922","-1.26465230972874","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7944","2013","18.8505107001931","1","1","14","food","-0.656326008515344","0.243583698931447","1.30701199936523","-0.246826354059456","-0.24972670343205","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855","1.52720624195217","0.344132985314097","0.00797349409145371","-0.66384908456771","0.232899341572067","1.8432889104463","0.304664755964922","-0.628927780860686","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7944","2015","18.5342841738337","1","1","10","installation","0.361562931136014","0.243583698931447","0.0781710432185235","0.751496554424173","-0.13720874675349","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855","-0.620332538212181","-0.675027614890621","1.22003418581368","1.43183533498938","0.232899341572067","-0.542479697931841","0.304664755964922","0.00679674800736314","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7944","2017","18.2861991479526","1","1","12","mathematical","0.361562931136014","0.243583698931447",NA,"0.751496554424173","0.21968203485009","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855",NA,"0.344132985314097","0.00797349409145371","-0.66384908456771","0.232899341572067",NA,"0.304664755964922","0.642521276875413","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7944","2019","16.634328083231","1","1","12","mathematical","0.361562931136014","0.243583698931447","0.0781710432185235","0.751496554424173","0.0232702736862368","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.079101569979582","-0.620332538212181","0.344132985314097",NA,NA,"0.232899341572067","-0.542479697931841","0.304664755964922","1.27824580574346","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7945","2011","20.3170056481781","1","2","5","production","1.37945187078737","0.243583698931447","-1.15066991292818","-0.246826354059456","1.41614297063564","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.079101569979582","-0.804177641310145",NA,NA,NA,NA,"-0.542479697931841","-1.72977444945071","-1.58251457416276","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7945","2013","20.1817673996483","1","2","12","management","0.361562931136014","0.243583698931447","-1.15066991292818","-0.246826354059456","0.990282114835563","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855","-0.804177641310145","1.36329358551881","-1.20408719763077","-0.843255073289731","0.232899341572067","-0.542479697931841","-1.72977444945071","-0.946790045294711","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
